date,average,count,min,max,measurement_network_name,measurement_network_displayname,measurement_network_id,measurement_network_tag
2022-03-16T10:00:00,65898.0,26.0,40939.0,170084.0,,,,
2022-03-16T11:00:00,75283.0,24.0,42338.0,175762.0,,,,
2022-03-16T12:00:00,100709.0,23.0,41491.0,507413.0,,,,
2022-03-16T13:00:00,70208.0,23.0,40364.0,132195.0,,,,
2022-03-16T14:00:00,72151.0,24.0,44335.0,193203.0,,,,
2022-03-16T15:00:00,79941.0,23.0,39244.0,306465.0,,,,
2022-03-16T16:00:00,78367.0,27.0,45473.0,170371.0,,,,
2022-03-16T17:00:00,80411.0,23.0,40052.0,203625.0,,,,
2022-03-16T18:00:00,93492.0,24.0,45970.0,243337.0,,,,
2022-03-16T19:00:00,72440.0,24.0,46045.0,161131.0,,,,
2022-03-16T20:00:00,78046.0,24.0,43048.0,171528.0,,,,
2022-03-16T21:00:00,84884.0,23.0,39865.0,273965.0,,,,
2022-03-16T22:00:00,66047.0,25.0,40721.0,179966.0,,,,
2022-03-16T23:00:00,57125.0,24.0,42594.0,92998.0,,,,
2022-03-17T00:00:00,81461.0,23.0,43663.0,197053.0,,,,
2022-03-17T01:00:00,68517.0,23.0,46404.0,133730.0,,,,
2022-03-17T02:00:00,84795.0,23.0,43098.0,527234.0,,,,
2022-03-17T03:00:00,65805.0,24.0,41581.0,160868.0,,,,
2022-03-17T04:00:00,77268.0,26.0,45270.0,301095.0,,,,
2022-03-17T05:00:00,68057.0,22.0,39313.0,166929.0,,,,
2022-03-17T06:00:00,99432.0,24.0,42377.0,946500.0,,,,
2022-03-17T07:00:00,74132.0,23.0,42763.0,168840.0,,,,
2022-03-17T08:00:00,80553.0,24.0,40491.0,167772.0,,,,
2022-03-17T09:00:00,80646.0,24.0,40677.0,179253.0,,,,
2022-03-17T10:00:00,66120.0,27.0,38764.0,136766.0,,,,
2022-03-17T11:00:00,90114.0,24.0,41871.0,625666.0,,,,
2022-03-17T12:00:00,76995.0,23.0,41341.0,196258.0,,,,
2022-03-17T13:00:00,68014.0,24.0,39378.0,196477.0,,,,
2022-03-17T14:00:00,72730.0,25.0,41064.0,297177.0,,,,
2022-03-17T15:00:00,66401.0,25.0,43855.0,166958.0,,,,
2022-03-17T16:00:00,62953.0,23.0,43487.0,133639.0,,,,
2022-03-17T17:00:00,66413.0,23.0,40629.0,133564.0,,,,
2022-03-17T18:00:00,77783.0,24.0,43166.0,303634.0,,,,
2022-03-17T19:00:00,88852.0,23.0,45068.0,302312.0,,,,
2022-03-17T20:00:00,73873.0,26.0,44999.0,138758.0,,,,
2022-03-17T21:00:00,69034.0,25.0,40091.0,161322.0,,,,
2022-03-17T22:00:00,62473.0,22.0,39460.0,159297.0,,,,
2022-03-17T23:00:00,72753.0,24.0,41041.0,218517.0,,,,
2022-03-18T00:00:00,84617.0,23.0,43004.0,221854.0,,,,
2022-03-18T01:00:00,84349.0,26.0,44282.0,357380.0,,,,
2022-03-18T02:00:00,57651.0,22.0,41103.0,132714.0,,,,
2022-03-18T03:00:00,59261.0,24.0,39425.0,142411.0,,,,
2022-03-18T04:00:00,72310.0,23.0,43150.0,166054.0,,,,
2022-03-18T05:00:00,65088.0,23.0,43025.0,166513.0,,,,
2022-03-18T06:00:00,77680.0,24.0,38940.0,207807.0,,,,
2022-03-18T07:00:00,67773.0,27.0,42745.0,168552.0,,,,
2022-03-18T08:00:00,82518.0,23.0,45242.0,278258.0,,,,
2022-03-18T09:00:00,67757.0,24.0,41089.0,156839.0,,,,
2022-03-18T10:00:00,66500.0,24.0,45126.0,176109.0,,,,
2022-03-18T11:00:00,67571.0,26.0,44266.0,266447.0,,,,
2022-03-18T12:00:00,74810.0,24.0,41130.0,186669.0,,,,
2022-03-18T13:00:00,75005.0,24.0,38230.0,157703.0,,,,
2022-03-18T14:00:00,127450.0,24.0,41236.0,1337212.0,,,,
2022-03-18T15:00:00,77445.0,23.0,43656.0,176458.0,,,,
2022-03-18T16:00:00,64435.0,23.0,43552.0,179477.0,,,,
2022-03-18T17:00:00,97155.0,27.0,44655.0,658758.0,,,,
2022-03-18T18:00:00,84278.0,22.0,44636.0,175469.0,,,,
2022-03-18T19:00:00,107855.0,24.0,41310.0,369431.0,,,,
2022-03-18T20:00:00,95619.0,24.0,40264.0,555125.0,,,,
2022-03-18T21:00:00,65232.0,22.0,38729.0,203112.0,,,,
2022-03-18T22:00:00,69959.0,23.0,48472.0,160790.0,,,,
2022-03-18T23:00:00,67011.0,27.0,39735.0,175727.0,,,,
2022-03-19T00:00:00,73111.0,23.0,43439.0,158215.0,,,,
2022-03-19T01:00:00,78654.0,24.0,41941.0,208507.0,,,,
2022-03-19T02:00:00,55503.0,24.0,41696.0,76108.0,,,,
2022-03-19T03:00:00,64497.0,26.0,38986.0,156001.0,,,,
2022-03-19T04:00:00,77075.0,24.0,40340.0,167705.0,,,,
2022-03-19T05:00:00,60173.0,24.0,42837.0,136648.0,,,,
2022-03-19T06:00:00,69607.0,23.0,41945.0,154398.0,,,,
2022-03-19T07:00:00,72794.0,23.0,44087.0,174355.0,,,,
2022-03-19T08:00:00,73186.0,23.0,41173.0,169993.0,,,,
2022-03-19T09:00:00,92170.0,25.0,42925.0,360894.0,,,,
2022-03-19T10:00:00,69375.0,24.0,46002.0,172258.0,,,,
2022-03-19T11:00:00,86821.0,24.0,46292.0,401856.0,,,,
2022-03-19T12:00:00,86989.0,23.0,39833.0,204502.0,,,,
2022-03-19T13:00:00,64791.0,26.0,43468.0,175462.0,,,,
2022-03-19T14:00:00,62570.0,24.0,43182.0,173092.0,,,,
2022-03-19T15:00:00,108119.0,24.0,40521.0,577020.0,,,,
2022-03-19T16:00:00,80847.0,24.0,41947.0,165479.0,,,,
2022-03-19T17:00:00,64619.0,24.0,43649.0,172279.0,,,,
2022-03-19T18:00:00,94235.0,27.0,43927.0,355560.0,,,,
2022-03-19T19:00:00,69383.0,24.0,46595.0,237259.0,,,,
2022-03-19T20:00:00,53483.0,23.0,42502.0,87727.0,,,,
2022-03-19T21:00:00,83868.0,24.0,45727.0,153594.0,,,,
2022-03-19T22:00:00,76840.0,24.0,41909.0,175593.0,,,,
2022-03-19T23:00:00,59496.0,25.0,41265.0,133329.0,,,,
2022-03-20T00:00:00,73727.0,24.0,42060.0,176455.0,,,,
2022-03-20T01:00:00,68199.0,24.0,48562.0,155838.0,,,,
2022-03-20T02:00:00,63681.0,23.0,42696.0,111441.0,,,,
2022-03-20T03:00:00,61206.0,24.0,41149.0,121991.0,,,,
2022-03-20T04:00:00,69806.0,27.0,42631.0,162730.0,,,,
2022-03-20T05:00:00,69490.0,23.0,44717.0,134965.0,,,,
2022-03-20T06:00:00,71841.0,23.0,41518.0,224406.0,,,,
2022-03-20T07:00:00,69301.0,24.0,47080.0,190273.0,,,,
2022-03-20T08:00:00,68948.0,24.0,42534.0,161394.0,,,,
2022-03-20T09:00:00,68042.0,26.0,41863.0,286312.0,,,,
2022-03-20T10:00:00,76807.0,24.0,38752.0,187784.0,,,,
2022-03-20T11:00:00,71835.0,24.0,40821.0,164134.0,,,,
2022-03-20T12:00:00,60621.0,24.0,38121.0,137429.0,,,,
2022-03-20T13:00:00,77675.0,24.0,41695.0,267700.0,,,,
2022-03-20T14:00:00,66995.0,24.0,41917.0,150769.0,,,,
2022-03-20T15:00:00,62288.0,26.0,40620.0,231867.0,,,,
2022-03-20T16:00:00,74302.0,24.0,43513.0,194256.0,,,,
2022-03-20T17:00:00,62071.0,24.0,43026.0,182366.0,,,,
2022-03-20T18:00:00,88065.0,24.0,42744.0,379750.0,,,,
2022-03-20T19:00:00,76582.0,23.0,44075.0,181261.0,,,,
2022-03-20T20:00:00,67329.0,27.0,41046.0,153933.0,,,,
2022-03-20T21:00:00,69018.0,24.0,41141.0,149713.0,,,,
2022-03-20T22:00:00,88980.0,24.0,45522.0,386115.0,,,,
2022-03-20T23:00:00,80093.0,24.0,47321.0,177005.0,,,,
2022-03-21T00:00:00,74007.0,24.0,44530.0,187965.0,,,,
2022-03-21T01:00:00,85243.0,27.0,43161.0,210061.0,,,,
2022-03-21T02:00:00,69710.0,24.0,41835.0,168042.0,,,,
2022-03-21T03:00:00,68459.0,22.0,43150.0,169009.0,,,,
2022-03-21T04:00:00,66463.0,23.0,43806.0,103475.0,,,,
2022-03-21T05:00:00,70458.0,24.0,41016.0,180240.0,,,,
2022-03-21T06:00:00,66324.0,25.0,39966.0,167445.0,,,,
2022-03-21T07:00:00,68491.0,24.0,40816.0,173205.0,,,,
2022-03-21T08:00:00,80855.0,24.0,39373.0,377342.0,,,,
2022-03-21T09:00:00,66086.0,24.0,45442.0,169356.0,,,,
2022-03-21T10:00:00,76534.0,23.0,46380.0,157251.0,,,,
2022-03-21T11:00:00,85355.0,23.0,41555.0,185976.0,,,,
2022-03-21T12:00:00,79176.0,24.0,50570.0,301526.0,,,,
2022-03-21T13:00:00,86277.0,24.0,46467.0,229137.0,,,,
2022-03-21T14:00:00,69426.0,26.0,43470.0,142917.0,,,,
2022-03-21T15:00:00,88066.0,23.0,44826.0,489283.0,,,,
2022-03-21T16:00:00,83364.0,24.0,42344.0,193565.0,,,,
2022-03-21T17:00:00,94145.0,24.0,44158.0,199615.0,,,,
2022-03-21T18:00:00,86244.0,24.0,40198.0,254159.0,,,,
2022-03-21T19:00:00,82650.0,24.0,42240.0,175898.0,,,,
2022-03-21T20:00:00,67449.0,24.0,42666.0,197034.0,,,,
2022-03-21T21:00:00,91559.0,24.0,40038.0,395081.0,,,,
2022-03-21T22:00:00,63977.0,24.0,41839.0,164932.0,,,,
2022-03-21T23:00:00,72478.0,24.0,45957.0,295157.0,,,,
2022-03-22T00:00:00,86718.0,24.0,44571.0,385795.0,,,,
2022-03-22T01:00:00,88580.0,25.0,44421.0,516072.0,,,,
2022-03-22T02:00:00,85952.0,26.0,46278.0,411198.0,,,,
2022-03-22T03:00:00,60165.0,24.0,44036.0,100228.0,,,,
2022-03-22T04:00:00,66113.0,23.0,43120.0,168887.0,,,,
2022-03-22T05:00:00,72742.0,24.0,40295.0,193790.0,,,,
2022-03-22T06:00:00,67142.0,27.0,46505.0,177349.0,,,,
2022-03-22T07:00:00,66749.0,24.0,41392.0,150283.0,,,,
2022-03-22T08:00:00,72274.0,22.0,41821.0,185539.0,,,,
2022-03-22T09:00:00,70816.0,24.0,40858.0,168160.0,,,,
2022-03-22T10:00:00,73266.0,24.0,47308.0,158757.0,,,,
2022-03-22T11:00:00,79753.0,25.0,41673.0,229885.0,,,,
2022-03-22T12:00:00,64218.0,26.0,41226.0,148640.0,,,,
2022-03-22T13:00:00,71282.0,24.0,39862.0,189508.0,,,,
2022-03-22T14:00:00,82706.0,23.0,39025.0,236925.0,,,,
2022-03-22T15:00:00,98314.0,24.0,43264.0,388593.0,,,,
2022-03-22T16:00:00,74185.0,23.0,44882.0,286117.0,,,,
2022-03-22T17:00:00,77467.0,23.0,42756.0,229284.0,,,,
2022-03-22T18:00:00,71498.0,24.0,42828.0,329798.0,,,,
2022-03-22T19:00:00,72571.0,24.0,43916.0,354261.0,,,,
2022-03-22T20:00:00,74784.0,25.0,40751.0,206572.0,,,,
2022-03-22T21:00:00,68366.0,23.0,46372.0,184304.0,,,,
2022-03-22T22:00:00,70502.0,22.0,46000.0,150723.0,,,,
2022-03-22T23:00:00,65050.0,23.0,42612.0,163814.0,,,,
2022-03-23T00:00:00,63366.0,27.0,40316.0,299125.0,,,,
2022-03-23T01:00:00,67723.0,24.0,42551.0,236696.0,,,,
2022-03-23T02:00:00,86952.0,22.0,41335.0,255382.0,,,,
2022-03-23T03:00:00,65828.0,24.0,41854.0,145982.0,,,,
2022-03-23T04:00:00,124594.0,23.0,45880.0,941464.0,,,,
2022-03-23T05:00:00,91484.0,24.0,44934.0,310789.0,,,,
2022-03-23T06:00:00,72685.0,28.0,40861.0,160609.0,,,,
2022-03-23T07:00:00,76565.0,23.0,46543.0,169898.0,,,,
2022-03-23T08:00:00,91595.0,24.0,42451.0,286954.0,,,,
2022-03-23T09:00:00,80150.0,23.0,41705.0,160311.0,,,,
2022-03-23T10:00:00,74629.0,24.0,42351.0,205311.0,,,,
2022-03-23T11:00:00,82069.0,27.0,46127.0,191456.0,,,,
2022-03-23T12:00:00,68601.0,24.0,40511.0,197558.0,,,,
2022-03-23T13:00:00,94501.0,23.0,38368.0,342280.0,,,,
2022-03-23T14:00:00,64507.0,23.0,43586.0,142865.0,,,,
2022-03-23T15:00:00,78158.0,23.0,44724.0,200095.0,,,,
2022-03-23T16:00:00,72670.0,27.0,36906.0,206879.0,,,,
2022-03-23T17:00:00,115934.0,24.0,43666.0,924583.0,,,,
2022-03-23T18:00:00,81344.0,24.0,41380.0,213308.0,,,,
2022-03-23T19:00:00,81520.0,23.0,40148.0,171182.0,,,,
2022-03-23T20:00:00,63688.0,24.0,45336.0,158636.0,,,,
2022-03-23T21:00:00,76398.0,27.0,41964.0,168804.0,,,,
2022-03-23T22:00:00,65060.0,24.0,42915.0,170762.0,,,,
2022-03-23T23:00:00,72633.0,21.0,43177.0,150374.0,,,,
2022-03-24T00:00:00,64835.0,23.0,41301.0,134760.0,,,,
2022-03-24T01:00:00,62796.0,28.0,41203.0,158816.0,,,,
2022-03-24T02:00:00,70794.0,24.0,40045.0,242806.0,,,,
2022-03-24T03:00:00,60004.0,24.0,38006.0,102223.0,,,,
2022-03-24T04:00:00,74074.0,24.0,41250.0,173031.0,,,,
2022-03-24T05:00:00,71297.0,23.0,40301.0,184328.0,,,,
2022-03-24T06:00:00,66496.0,26.0,40980.0,171589.0,,,,
2022-03-24T07:00:00,68074.0,23.0,40794.0,223232.0,,,,
2022-03-24T08:00:00,67280.0,24.0,41931.0,172604.0,,,,
2022-03-24T09:00:00,78270.0,21.0,42870.0,194736.0,,,,
2022-03-24T10:00:00,72661.0,24.0,39419.0,277352.0,,,,
2022-03-24T11:00:00,68192.0,23.0,41070.0,129485.0,,,,
2022-03-24T12:00:00,76497.0,24.0,47258.0,151103.0,,,,
2022-03-24T13:00:00,65182.0,27.0,40531.0,133302.0,,,,
2022-03-24T14:00:00,58598.0,24.0,41610.0,91010.0,,,,
2022-03-24T15:00:00,77795.0,23.0,42434.0,164273.0,,,,
2022-03-24T16:00:00,89460.0,24.0,40670.0,436160.0,,,,
2022-03-24T17:00:00,81035.0,24.0,46143.0,168932.0,,,,
2022-03-24T18:00:00,79643.0,23.0,39689.0,281102.0,,,,
2022-03-24T19:00:00,93653.0,23.0,44775.0,305280.0,,,,
2022-03-24T20:00:00,86338.0,25.0,42948.0,350770.0,,,,
2022-03-24T21:00:00,63307.0,26.0,41971.0,167881.0,,,,
2022-03-24T22:00:00,77995.0,24.0,40707.0,169135.0,,,,
2022-03-24T23:00:00,78316.0,24.0,44198.0,165332.0,,,,
2022-03-25T00:00:00,71112.0,24.0,42108.0,161349.0,,,,
2022-03-25T01:00:00,70390.0,24.0,39582.0,253443.0,,,,
2022-03-25T02:00:00,78668.0,27.0,42517.0,195850.0,,,,
2022-03-25T03:00:00,79749.0,24.0,40664.0,173482.0,,,,
2022-03-25T04:00:00,65506.0,22.0,46114.0,177416.0,,,,
2022-03-25T05:00:00,71201.0,22.0,40970.0,171943.0,,,,
2022-03-25T06:00:00,62154.0,24.0,40796.0,164363.0,,,,
2022-03-25T07:00:00,76443.0,22.0,39922.0,185027.0,,,,
2022-03-25T08:00:00,66097.0,24.0,45152.0,161179.0,,,,
2022-03-25T09:00:00,68070.0,27.0,40513.0,144466.0,,,,
2022-03-25T10:00:00,65819.0,24.0,39898.0,176302.0,,,,
2022-03-25T11:00:00,84516.0,23.0,43549.0,517972.0,,,,
2022-03-25T12:00:00,60082.0,23.0,42602.0,89304.0,,,,
2022-03-25T13:00:00,98402.0,23.0,44899.0,682996.0,,,,
2022-03-25T14:00:00,67742.0,23.0,44000.0,157871.0,,,,
2022-03-25T15:00:00,77834.0,26.0,42604.0,173473.0,,,,
2022-03-25T16:00:00,75895.0,24.0,41403.0,185961.0,,,,
2022-03-25T17:00:00,88054.0,23.0,42568.0,301692.0,,,,
2022-03-25T18:00:00,73585.0,24.0,42039.0,159144.0,,,,
2022-03-25T19:00:00,102901.0,23.0,42258.0,731048.0,,,,
2022-03-25T20:00:00,79631.0,24.0,42875.0,192063.0,,,,
2022-03-25T21:00:00,84318.0,27.0,40239.0,265034.0,,,,
2022-03-25T22:00:00,60602.0,24.0,39714.0,156873.0,,,,
2022-03-25T23:00:00,87887.0,22.0,40001.0,191335.0,,,,
2022-03-26T00:00:00,65895.0,23.0,42571.0,168923.0,,,,
2022-03-26T01:00:00,67066.0,24.0,42389.0,158525.0,,,,
2022-03-26T02:00:00,91326.0,27.0,46883.0,311738.0,,,,
2022-03-26T03:00:00,67492.0,24.0,47049.0,170806.0,,,,
2022-03-26T04:00:00,75294.0,24.0,44533.0,185237.0,,,,
2022-03-26T05:00:00,72234.0,24.0,43513.0,161538.0,,,,
2022-03-26T06:00:00,81235.0,23.0,45808.0,237821.0,,,,
2022-03-26T07:00:00,66352.0,25.0,41840.0,152699.0,,,,
2022-03-26T08:00:00,83513.0,23.0,47799.0,220322.0,,,,
2022-03-26T09:00:00,79584.0,23.0,41610.0,257515.0,,,,
2022-03-26T10:00:00,73964.0,23.0,39659.0,151279.0,,,,
2022-03-26T11:00:00,81925.0,23.0,43364.0,339380.0,,,,
2022-03-26T12:00:00,69987.0,23.0,39792.0,155413.0,,,,
2022-03-26T13:00:00,91795.0,27.0,43189.0,479544.0,,,,
2022-03-26T14:00:00,96958.0,23.0,40877.0,613702.0,,,,
2022-03-26T15:00:00,98787.0,24.0,42221.0,546775.0,,,,
2022-03-26T16:00:00,81719.0,24.0,42302.0,199154.0,,,,
2022-03-26T17:00:00,75131.0,24.0,45241.0,178061.0,,,,
2022-03-26T18:00:00,77963.0,21.0,45364.0,173082.0,,,,
2022-03-26T19:00:00,65978.0,25.0,40657.0,142330.0,,,,
2022-03-26T20:00:00,92270.0,24.0,38669.0,160905.0,,,,
2022-03-26T21:00:00,82997.0,23.0,42426.0,353468.0,,,,
2022-03-26T22:00:00,69301.0,24.0,45194.0,160268.0,,,,
2022-03-26T23:00:00,87491.0,24.0,45331.0,165596.0,,,,
2022-03-27T00:00:00,66603.0,26.0,43554.0,154549.0,,,,
2022-03-27T01:00:00,78314.0,24.0,43051.0,166540.0,,,,
2022-03-27T02:00:00,78976.0,23.0,43131.0,344826.0,,,,
2022-03-27T03:00:00,67280.0,23.0,43420.0,141621.0,,,,
2022-03-27T04:00:00,70238.0,24.0,43228.0,160853.0,,,,
2022-03-27T05:00:00,86636.0,23.0,44128.0,338868.0,,,,
2022-03-27T06:00:00,69138.0,24.0,40940.0,169699.0,,,,
2022-03-27T07:00:00,73934.0,26.0,41631.0,173932.0,,,,
2022-03-27T08:00:00,73870.0,24.0,42589.0,376165.0,,,,
2022-03-27T09:00:00,67184.0,24.0,41644.0,244968.0,,,,
2022-03-27T10:00:00,76143.0,24.0,45259.0,313895.0,,,,
2022-03-27T11:00:00,71514.0,26.0,38995.0,293018.0,,,,
2022-03-27T12:00:00,56950.0,24.0,43018.0,85784.0,,,,
2022-03-27T13:00:00,68483.0,23.0,41140.0,169207.0,,,,
2022-03-27T14:00:00,87161.0,22.0,45610.0,282511.0,,,,
2022-03-27T15:00:00,75668.0,24.0,41820.0,168564.0,,,,
2022-03-27T16:00:00,95323.0,24.0,44159.0,225270.0,,,,
2022-03-27T17:00:00,84824.0,24.0,45073.0,183171.0,,,,
2022-03-27T18:00:00,65625.0,24.0,39876.0,171116.0,,,,
2022-03-27T19:00:00,59860.0,25.0,44791.0,135643.0,,,,
2022-03-27T20:00:00,71717.0,23.0,41619.0,218193.0,,,,
2022-03-27T21:00:00,82169.0,23.0,45525.0,397635.0,,,,
2022-03-27T22:00:00,63887.0,24.0,43929.0,167740.0,,,,
2022-03-27T23:00:00,57404.0,23.0,40533.0,81767.0,,,,
2022-03-28T00:00:00,64972.0,26.0,44062.0,158191.0,,,,
2022-03-28T01:00:00,83389.0,26.0,44223.0,170305.0,,,,
2022-03-28T02:00:00,75333.0,24.0,38470.0,169651.0,,,,
2022-03-28T03:00:00,80867.0,24.0,40837.0,175990.0,,,,
2022-03-28T04:00:00,58602.0,24.0,42193.0,158183.0,,,,
2022-03-28T05:00:00,72787.0,25.0,43508.0,183157.0,,,,
2022-03-28T06:00:00,134121.0,25.0,41512.0,1050598.0,,,,
2022-03-28T07:00:00,76832.0,22.0,41340.0,185959.0,,,,
2022-03-28T08:00:00,79416.0,23.0,44283.0,199180.0,,,,
2022-03-28T09:00:00,76630.0,23.0,42330.0,185987.0,,,,
2022-03-28T10:00:00,69217.0,22.0,41542.0,158962.0,,,,
2022-03-28T11:00:00,73740.0,27.0,44110.0,169092.0,,,,
2022-03-28T12:00:00,61080.0,23.0,43401.0,166829.0,,,,
2022-03-28T13:00:00,75187.0,24.0,43172.0,169610.0,,,,
2022-03-28T14:00:00,70394.0,22.0,42281.0,161244.0,,,,
2022-03-28T15:00:00,69634.0,27.0,40106.0,173701.0,,,,
2022-03-28T16:00:00,145103.0,24.0,45026.0,1289572.0,,,,
2022-03-28T17:00:00,70694.0,23.0,46709.0,161373.0,,,,
2022-03-28T18:00:00,97028.0,23.0,46689.0,679080.0,,,,
2022-03-28T19:00:00,79796.0,24.0,40176.0,265878.0,,,,
2022-03-28T20:00:00,60583.0,24.0,46603.0,133604.0,,,,
2022-03-28T21:00:00,100754.0,27.0,44925.0,1026322.0,,,,
2022-03-28T22:00:00,74323.0,24.0,40011.0,171060.0,,,,
2022-03-28T23:00:00,64633.0,24.0,41384.0,150203.0,,,,
2022-03-29T00:00:00,81933.0,23.0,39243.0,252473.0,,,,
2022-03-29T01:00:00,64000.0,24.0,40207.0,169753.0,,,,
2022-03-29T02:00:00,72945.0,27.0,40792.0,179155.0,,,,
2022-03-29T03:00:00,76605.0,23.0,44631.0,141118.0,,,,
2022-03-29T04:00:00,79011.0,24.0,42498.0,161697.0,,,,
2022-03-29T05:00:00,74166.0,24.0,40272.0,155027.0,,,,
2022-03-29T06:00:00,75232.0,21.0,46516.0,165964.0,,,,
2022-03-29T07:00:00,70620.0,22.0,41935.0,157863.0,,,,
2022-03-29T08:00:00,70366.0,25.0,45085.0,159506.0,,,,
2022-03-29T09:00:00,63974.0,22.0,45449.0,123998.0,,,,
2022-03-29T10:00:00,68685.0,23.0,47330.0,145877.0,,,,
2022-03-29T11:00:00,63986.0,24.0,42432.0,180330.0,,,,
2022-03-29T12:00:00,71072.0,21.0,46481.0,148108.0,,,,
2022-03-29T13:00:00,65272.0,24.0,39602.0,167637.0,,,,
2022-03-29T14:00:00,63801.0,23.0,43786.0,161426.0,,,,
2022-03-29T15:00:00,70484.0,24.0,39836.0,157969.0,,,,
2022-03-29T16:00:00,132536.0,22.0,42388.0,1359866.0,,,,
2022-03-29T17:00:00,83003.0,27.0,46752.0,304583.0,,,,
2022-03-29T18:00:00,98090.0,23.0,42499.0,339149.0,,,,
2022-03-29T19:00:00,92193.0,24.0,44199.0,462394.0,,,,
2022-03-29T20:00:00,111005.0,24.0,42975.0,576697.0,,,,
2022-03-29T21:00:00,79697.0,24.0,39403.0,223658.0,,,,
2022-03-29T22:00:00,69353.0,24.0,44868.0,140896.0,,,,
2022-03-29T23:00:00,73269.0,24.0,41595.0,189520.0,,,,
2022-03-30T00:00:00,81063.0,23.0,42361.0,306496.0,,,,
2022-03-30T01:00:00,74662.0,23.0,44694.0,182967.0,,,,
2022-03-30T02:00:00,57843.0,27.0,42572.0,137143.0,,,,
2022-03-30T03:00:00,64028.0,24.0,41850.0,165711.0,,,,
2022-03-30T04:00:00,64059.0,22.0,38698.0,178672.0,,,,
2022-03-30T05:00:00,85400.0,23.0,40654.0,186820.0,,,,
2022-03-30T06:00:00,62426.0,24.0,42977.0,138665.0,,,,
2022-03-30T07:00:00,61844.0,25.0,39544.0,160792.0,,,,
2022-03-30T08:00:00,100446.0,23.0,46618.0,173629.0,,,,
2022-03-30T09:00:00,87952.0,31.0,40053.0,889692.0,,,,
2022-03-30T10:00:00,71454.0,21.0,41599.0,194157.0,,,,
2022-03-30T11:00:00,87928.0,24.0,39794.0,314076.0,,,,
2022-03-30T12:00:00,82308.0,27.0,44761.0,203959.0,,,,
2022-03-30T13:00:00,70923.0,24.0,44985.0,189245.0,,,,
2022-03-30T14:00:00,80006.0,21.0,39877.0,162061.0,,,,
2022-03-30T15:00:00,69557.0,23.0,43825.0,178982.0,,,,
2022-03-30T16:00:00,87376.0,23.0,40496.0,159592.0,,,,
2022-03-30T17:00:00,78949.0,20.0,44767.0,191671.0,,,,
2022-03-30T18:00:00,84974.0,24.0,45438.0,187834.0,,,,
2022-03-30T19:00:00,89749.0,21.0,47077.0,291045.0,,,,
2022-03-30T20:00:00,65313.0,23.0,40483.0,142918.0,,,,
2022-03-30T21:00:00,70824.0,19.0,41795.0,183224.0,,,,
2022-03-30T22:00:00,85478.0,24.0,43584.0,322136.0,,,,
2022-03-30T23:00:00,73561.0,24.0,43440.0,184957.0,,,,
2022-03-31T00:00:00,75876.0,19.0,46634.0,177180.0,,,,
2022-03-31T01:00:00,75822.0,21.0,42740.0,241293.0,,,,
2022-03-31T02:00:00,84428.0,24.0,44953.0,345286.0,,,,
2022-03-31T03:00:00,55963.0,24.0,42965.0,131480.0,,,,
2022-03-31T04:00:00,73277.0,24.0,43865.0,165963.0,,,,
2022-03-31T05:00:00,59609.0,21.0,42254.0,88016.0,,,,
2022-03-31T06:00:00,65367.0,22.0,42278.0,154114.0,,,,
2022-03-31T07:00:00,78955.0,22.0,45572.0,170800.0,,,,
2022-03-31T08:00:00,70482.0,24.0,39522.0,388773.0,,,,
2022-03-31T09:00:00,60354.0,22.0,38810.0,129049.0,,,,
2022-03-31T10:00:00,69670.0,23.0,40590.0,172922.0,,,,
2022-03-31T11:00:00,59666.0,21.0,42528.0,113612.0,,,,
2022-03-31T12:00:00,77446.0,22.0,47270.0,189761.0,,,,
2022-03-31T13:00:00,73183.0,21.0,45212.0,151584.0,,,,
2022-03-31T14:00:00,63426.0,22.0,44992.0,152865.0,,,,
2022-03-31T15:00:00,83083.0,24.0,42081.0,262513.0,,,,
2022-03-31T16:00:00,82044.0,23.0,40934.0,169368.0,,,,
2022-03-31T17:00:00,64385.0,24.0,41237.0,161062.0,,,,
2022-03-31T18:00:00,66849.0,19.0,41757.0,135235.0,,,,
2022-03-31T19:00:00,108472.0,22.0,40472.0,736229.0,,,,
2022-03-31T20:00:00,72769.0,24.0,43060.0,214623.0,,,,
2022-03-31T21:00:00,89175.0,22.0,40555.0,489723.0,,,,
2022-03-31T22:00:00,67230.0,22.0,44744.0,188460.0,,,,
2022-03-31T23:00:00,72833.0,22.0,42460.0,155960.0,,,,
2022-04-01T00:00:00,86000.0,17.0,44362.0,172344.0,,,,
2022-04-01T01:00:00,85923.0,23.0,46014.0,254121.0,,,,
2022-04-01T02:00:00,72786.0,22.0,43506.0,164192.0,,,,
2022-04-01T03:00:00,67198.0,22.0,40417.0,204585.0,,,,
2022-04-01T04:00:00,112276.0,20.0,40681.0,589866.0,,,,
2022-04-01T05:00:00,151178.0,22.0,41919.0,1840918.0,,,,
2022-04-01T06:00:00,73320.0,22.0,44984.0,166828.0,,,,
2022-04-01T07:00:00,76923.0,24.0,45105.0,177940.0,,,,
2022-04-01T08:00:00,69404.0,21.0,44983.0,176404.0,,,,
2022-04-01T09:00:00,61553.0,23.0,44780.0,209067.0,,,,
2022-04-01T10:00:00,72142.0,24.0,44520.0,160596.0,,,,
2022-04-01T11:00:00,110522.0,24.0,46842.0,492397.0,,,,
2022-04-01T12:00:00,80368.0,23.0,43990.0,225166.0,,,,
